employee_id,team,role,experience_years,week,year,assigned_tasks,completed_tasks,story_points_completed,actual_work_hours,project_complexity,management_quality,KPI-1_Gorev_Tamamlama_Orani_GTO,KPI-2_Zamaninda_Teslim_Orani_ZTO,KPI-3_Goreli_Katki_Endeksi_GKE,KPI-4_Kod_Katki_Kalite_Endeksi_KKKE,KKKE_AltMetrik_ECO_Etkili_Commit_Orani,KKKE_AltMetrik_HDS_Haftalik_Dagilim_Skoru,KKKE_AltMetrik_CTO_Commit_Task_Dengesi,KKKE_AltMetrik_OCH_Ortalama_Commit_Hacmi,KPI-5_Bug_Yogunlugu_BY,KPI-6_Kritik_Bug_Orani_KBO,KPI-7_Code_Review_Kabul_Orani_CRKO,KPI-8_Ortalama_PR_Duzeltme_Sayisi_OPDS,KPI-9_Is_Yuku_Endeksi_IYE,KPI-10_Surekli_Asiri_Yuk_Skoru_SAYS,KPI-11_Toplanti_Yuku_Orani_TYO,KPI-12_Ekip_Katki_Skoru_EKS,KPI-13_360_Geri_Bildirim_Skoru_360GBS,KPI-14_Organizasyonel_Merkezilik_Skoru_OMS,KPI-15_Motivasyon_Skoru_MS,KPI-16_Motivasyon_Trend_Egimi_MTE,KPI-17_Gelisim_Katilim_Skoru_GKS,KPI-18_Genel_Performans_Skoru_GPS,KPI-19_Ayrilma_Riski_Skoru_ARS,KPI-20_Potansiyel_Performans_Endeksi_PPE,performance_band,attrition_risk_band
4,DevOps,Mid,4.1,25,2025,8,6,20.8,43.0,0.3397,0.6785,0.7241,0.6327,0.7977,0.7098,0.6765,1.0,3.8333,61.0367,0.3744,0.253,0.4499,4,1.0295,0.0,0.25,68.1515,54.7731,0.6921,73.7986,2.4287,0.6862,66.9193,0.3008,63.6066,Stabil,Orta
4,DevOps,Mid,4.1,26,2025,9,6,19.3,50.2,0.6223,0.6889,0.6419,0.6051,0.7913,0.737,0.6333,1.0,3.1667,182.2409,0.54513,0.3064,0.5528600000000001,4,1.1765,0.0,0.1912,67.3694,53.108,0.6672,69.6469,-0.4873,0.7437,63.3279,0.3343,61.1393,Riskli,Orta
4,DevOps,Mid,4.1,27,2025,7,5,17.5,40.5,0.6626,0.6694,0.6937,0.6293,0.843,0.7475,0.8421,0.6,3.2,170.4396,0.57528,0.3746,0.54307,5,1.0225,0.0,0.1658,52.9297,57.4338,0.6053,75.8805,3.9594,0.6731,64.5758,0.2458,66.2083,Riskli,Dusuk
4,DevOps,Mid,4.1,28,2025,5,3,6.8,30.8,0.564,0.7268,0.6374,0.5863,0.3064,0.7972,0.9,0.6,6.0,121.6595,0.56286,0.3722,0.54076,2,0.7914,0.0,0.1221,53.5955,54.8864,0.6874,64.0064,-2.3143,0.7155,59.4894,0.3756,57.5487,Riskli,Orta
4,DevOps,Mid,4.1,29,2025,7,5,22.8,43.7,0.6921,0.6827,0.7474,0.6714,1.0742,0.731,0.9167,0.4,4.4,217.3381,0.53964,0.3192,0.30998,6,1.0268,0.0,0.2496,47.7121,57.7639,0.7315,81.3406,2.3207,0.7642,66.511,0.2617,67.8454,Stabil,Dusuk
4,DevOps,Mid,4.1,30,2025,9,7,31.5,36.3,0.7036,0.6889,0.7352,0.5802,1.116,0.8378,0.7692,0.8,4.2857,145.6761,0.55881,0.3709,0.3487,5,0.9253,0.0,0.2433,55.8502,53.9274,0.6681,70.7741,0.2015,0.6343,64.4501,0.3159,57.538,Riskli,Orta
4,DevOps,Mid,4.1,31,2025,8,5,19.3,31.4,0.5086,0.6532,0.6345,0.5808,0.9403,0.7022,0.8462,0.6,2.2,167.9957,0.58707,0.3141,0.33924,5,0.8169,0.0,0.2613,49.6069,50.765,0.5281,74.6007,2.1216,0.6993,59.5996,0.3253,62.5135,Riskli,Orta
4,DevOps,Mid,4.1,32,2025,4,3,8.2,41.0,0.5526,0.6292,0.7811,0.6905,0.4258,0.6346,1.0,0.4,1.6667,90.9279,0.5013000000000001,0.2857,0.3784,4,1.0304,0.0,0.1117,46.4042,56.3998,0.6388,73.609,-1.9368,0.7656,63.747,0.4085,60.844,Riskli,Orta
4,DevOps,Mid,4.1,33,2025,6,4,13.1,46.3,0.3999,0.6617,0.7377,0.69,0.6432,0.7568,0.9524,0.4,5.0,229.8798,0.47052,0.3391,0.36927,5,1.116,0.0,0.2033,44.6556,50.514,0.626,70.8026,-0.0906,0.7694,62.8783,0.4436,62.1351,Riskli,Orta
4,DevOps,Mid,4.1,34,2025,4,3,14.1,30.5,0.6303,0.699,0.7183,0.5697,0.6448,0.6637,0.8,0.8,2.6667,232.1961,0.43317,0.2643,0.50479,3,0.822,0.0,0.1322,60.301,56.0579,0.5903,67.0252,-2.5533,0.4572,61.7325,0.4278,45.9017,Riskli,Orta
4,DevOps,Mid,4.1,35,2025,8,6,22.4,33.8,0.606,0.7198,0.7119,0.588,1.4007,0.6063,0.6667,0.6,2.6667,210.2549,0.49545,0.3401,0.4433000000000001,5,0.8373,0.0,0.236,58.373,54.32,0.5949,72.0324,-0.8507,0.5959,63.6344,0.2084,54.2828,Riskli,Dusuk
4,DevOps,Mid,4.1,36,2025,8,6,23.2,44.5,0.5492,0.7007,0.699,0.653,0.9045,0.7055,0.8696,0.4,3.3333,184.1355,0.48969,0.3469,0.40722,4,1.0707,0.0,0.1718,51.2821,48.3765,0.7001,59.1099,-3.0071,0.6638,62.1382,0.5077,52.1836,Riskli,Orta
4,DevOps,Mid,4.1,37,2025,11,8,18.3,40.8,0.4049,0.7014,0.7424,0.6535,0.9421,0.7655,0.9545,0.6,2.625,164.8567,0.50193,0.36,0.5117200000000001,4,0.9844,0.0,0.2512,50.7109,56.4719,0.5409,74.3067,0.8922,0.8626,66.0813,0.3387,69.6518,Stabil,Orta
4,DevOps,Mid,4.1,38,2025,11,10,23.0,37.5,0.4556,0.7173,0.8665,0.8,1.0939,0.7981,0.9302,0.8,4.0,215.6472,0.44514,0.3613,0.44374,4,0.8804,0.0,0.2309,55.9425,57.0175,0.7052,67.9872,0.3061,0.739,69.5178,0.2814,63.3389,Stabil,Dusuk
4,DevOps,Mid,4.1,39,2025,11,9,29.7,41.5,0.3515,0.6741,0.7818,0.7169,1.153,0.559,0.6571,0.8,2.5556,269.0817,0.39168,0.2572,0.47179,4,0.9596,0.0,0.145,60.6158,55.8309,0.5203,77.239,4.8068,0.5988,67.8939,0.1929,63.708,Stabil,Dusuk
4,DevOps,Mid,4.1,40,2025,7,6,12.4,41.8,0.6026,0.7425,0.8312,0.7907,0.4819,0.8071,0.7188,1.0,3.8333,122.9107,0.5244300000000001,0.3333,0.5661700000000001,2,0.9868,0.0,0.2399,62.3389,55.7299,0.5246,69.9183,-0.3913,0.8095,67.7865,0.2764,65.0343,Stabil,Dusuk
4,DevOps,Mid,4.1,41,2025,10,7,29.3,37.5,0.609,0.6943,0.7266,0.6669,1.1479,0.6997,0.913,0.6,3.0,217.3775,0.46332,0.2814,0.34804,4,0.8882,0.0,0.1907,58.9048,51.9205,0.6542,75.7329,1.5916,0.6105,65.8032,0.3009,58.0364,Stabil,Orta
4,DevOps,Mid,4.1,42,2025,6,5,12.3,37.1,0.4757,0.6623,0.7709,0.6883,0.6881,0.7125,0.85,0.6,3.4,93.7674,0.5366700000000001,0.2932,0.4737700000000001,4,0.8895,0.0,0.1691,50.5084,56.4695,0.6828,74.1342,-0.35,0.5343,64.2414,0.2796,52.9356,Riskli,Dusuk
4,DevOps,Mid,4.1,43,2025,8,6,19.1,41.3,0.4437,0.6917,0.776,0.7594,0.8274,0.7608,0.8214,0.8,3.8333,91.2475,0.57213,0.3248,0.40931,5,1.0406,0.0,0.3899,63.0545,48.7878,0.644,71.3248,0.2621,0.7386,65.593,0.2871,60.7809,Stabil,Dusuk
4,DevOps,Mid,4.1,44,2025,7,6,27.0,35.4,0.4665,0.7326,0.8993,0.8375,1.0714,0.6808,0.7027,0.8,4.3333,256.3734,0.50751,0.3385,0.36344,5,0.837,0.0,0.1777,58.0867,48.9494,0.585,78.0428,0.412,0.6618,68.4777,0.2532,57.6102,Stabil,Dusuk
4,DevOps,Mid,4.1,45,2025,7,6,26.4,25.0,0.4415,0.655,0.8159,0.729,1.131,0.7595,0.8333,1.0,2.5,192.8847,0.4966199999999999,0.2575,0.49302,4,0.6842,0.0,0.3117,66.9161,55.4938,0.6245,80.4531,2.5675,0.7012,68.058,0.3077,64.7158,Stabil,Orta
4,DevOps,Mid,4.1,46,2025,7,5,21.8,41.2,0.4887,0.7261,0.6995,0.6019,0.8302,0.7635,0.7895,0.8,3.0,167.0957,0.50436,0.2592,0.275,5,1.0226,0.0,0.1571,57.5135,55.0765,0.5915,67.2911,-0.9691,0.7404,63.8309,0.3102,60.8273,Riskli,Orta
4,DevOps,Mid,4.1,47,2025,11,8,22.5,43.4,0.6037,0.6998,0.7695,0.7148,0.805,0.6634,0.9677,0.4,3.75,257.1345,0.5485500000000001,0.3568,0.45386,3,1.0773,0.0,0.138,45.3967,49.3569,0.5675,65.6275,-5.0408,0.6298,62.4703,0.496,47.7707,Riskli,Orta
4,DevOps,Mid,4.1,48,2025,9,6,27.0,45.8,0.6078,0.6931,0.6315,0.5369,1.1119,0.743,0.8,0.6,3.3333,167.7348,0.52425,0.3496,0.38137,5,1.1399,0.0,0.2397,60.1035,50.4797,0.6964,65.283,-4.7174,0.4653,60.734,0.5179,41.2093,Riskli,Orta
4,DevOps,Mid,4.1,49,2025,6,5,21.3,35.2,0.4636,0.6769,0.7742,0.6772,1.2183,0.6546,0.6842,0.8,2.6,93.8524,0.49455,0.2815,0.4926900000000001,2,0.8661,0.0,0.2271,64.5457,49.2437,0.55,71.8931,1.3461,0.7557,66.5175,0.2725,63.3852,Stabil,Dusuk
4,DevOps,Mid,4.1,50,2025,6,5,17.0,38.8,0.5715,0.6782,0.7968,0.7087,0.7481,0.6997,0.9333,0.2,5.6,215.2297,0.58077,0.3693,0.56232,2,0.9346,0.0,0.3187,41.2121,56.6053,0.7112,64.426,0.3006,0.6783,62.9361,0.3249,60.4764,Riskli,Orta
4,DevOps,Mid,4.1,51,2025,8,5,20.7,42.8,0.8194,0.7215,0.661,0.5966,0.8126,0.9257,0.9375,1.0,6.0,151.8385,0.46692,0.2741,0.55143,3,1.0585,0.0,0.3052,61.414,55.1551,0.5935,54.2238,-4.0645,0.6336,63.4396,0.5055,51.2074,Riskli,Orta
4,DevOps,Mid,4.1,52,2025,8,5,17.9,39.0,0.4869,0.6977,0.678,0.6545,0.721,0.7474,0.7727,0.6,3.4,159.8097,0.5706,0.3122,0.33539,5,0.965,0.0,0.2648,59.0144,52.2034,0.6073,68.0779,-2.1648,0.6597,62.1595,0.3895,54.4664,Riskli,Orta
5,Backend,Mid,2.6,1,2025,11,7,15.3,39.4,0.3671,0.8379,0.6511,0.5615,0.6749,0.6984,0.7778,0.6,4.0,79.658,0.5559,0.2319,0.4289,3,1.03642,0.0,0.2824,60.2724,55.3914,0.5276,65.2271,0.0,0.7873,61.9466,0.2844,64.5439,Riskli,Dusuk
5,Backend,Mid,2.6,2,2025,4,3,11.9,37.8,0.6169,0.8387,0.6751,0.6135,0.6017,0.6862,0.6875,0.4,3.6667,136.6659,0.534,0.3606,0.3772,4,1.0410400000000002,0.0,0.1503,55.8058,59.4448,0.5076,59.1761,-6.0509,1.0,62.3251,0.3076,65.8788,Riskli,Orta
5,Backend,Mid,2.6,3,2025,12,9,27.6,37.0,0.6389,0.8232,0.7755,0.6853,1.2192,0.8341,0.9268,0.6,4.2222,133.9218,0.5663,0.3072,0.25,5,1.05127,0.0,0.2972,64.2579,53.4937,0.5004,56.883,-4.172,0.982,66.8923,0.3649,66.2203,Stabil,Orta
5,Backend,Mid,2.6,4,2025,7,5,18.6,32.5,0.7354,0.78,0.6781,0.5881,0.8599,0.7634,0.9286,0.6,2.6,141.2985,0.561,0.3349,0.3437,4,0.9218,0.0,0.2415,59.1356,53.049,0.5161,54.599,-3.4177,0.937,61.3493,0.3898,65.2397,Riskli,Orta
5,Backend,Mid,2.6,5,2025,6,4,14.8,38.9,0.6783,0.7879,0.7027,0.5732,0.5868,0.7495,0.7143,1.0,2.5,169.1049,0.5988,0.4021,0.4468,4,0.99792,0.0,0.3936,70.8237,54.9147,0.4683,58.6108,-0.398,0.9294,61.4037,0.2416,70.1745,Riskli,Dusuk
5,Backend,Mid,2.6,6,2025,8,5,17.6,36.2,0.3259,0.804,0.64,0.5487,0.7197,0.7145,0.6286,0.8,4.4,85.8433,0.5298,0.3295,0.4306,3,1.05061,0.0,0.3006,61.1971,49.9407,0.724,55.7845,0.0716,0.9385,61.6631,0.2972,69.8258,Riskli,Dusuk
5,Backend,Mid,2.6,7,2025,5,3,7.3,43.8,0.7119,0.8206,0.5944,0.55,0.3778,0.5846,0.9,0.2,3.0,240.3006,0.6147,0.4118,0.25,6,1.14037,0.0,0.3001,45.3824,52.269,0.6609,47.0515,-2.5469,0.8125,53.8138,0.498,60.7651,Riskli,Orta
5,Backend,Mid,2.6,8,2025,12,9,32.4,37.0,0.5496,0.8096,0.7209,0.6475,1.4539,0.7355,0.8036,0.2,5.0,176.8096,0.5672,0.3458,0.3889,6,1.01112,0.0,0.1949,45.8079,50.6141,0.5666,53.8195,-2.3107,0.8632,64.203,0.4077,62.9196,Riskli,Orta
5,Backend,Mid,2.6,9,2025,11,7,31.1,42.3,0.4766,0.8073,0.6756,0.6338,1.5556,0.7564,0.7619,1.0,2.2857,168.3858,0.5663,0.3647,0.3317,6,1.19141,0.0,0.3361,64.7875,50.5094,0.6997,54.3328,0.2413,0.7194,64.4007,0.3964,60.4007,Riskli,Orta
5,Backend,Mid,2.6,10,2025,9,7,19.0,38.1,0.6299,0.8167,0.7573,0.7284,0.9345,0.7135,0.8,0.4,3.4286,136.5565,0.7156,0.4054,0.25,7,1.02333,0.0,0.1243,52.7133,52.4972,0.5658,56.0014,2.7363,1.0,63.3382,0.3152,77.5246,Riskli,Orta
5,Backend,Mid,2.6,11,2025,8,6,17.7,34.7,0.3505,0.8355,0.7209,0.7164,0.6292,0.7903,0.6667,0.6,5.0,140.254,0.4327,0.2587,0.4377,4,1.0074900000000002,0.0,0.2266,59.8508,57.9586,0.5784,58.9307,1.7002,0.8042,65.6063,0.3399,68.7312,Stabil,Orta
5,Backend,Mid,2.6,12,2025,7,5,18.6,39.9,0.6569,0.8381,0.7096,0.6216,1.0246,0.6748,0.7,0.8,4.2,44.8363,0.6071,0.3177,0.5203,3,1.1261800000000002,0.0,0.2371,60.4459,54.6855,0.581,56.0401,0.8051,0.9974,64.7269,0.2925,75.0473,Riskli,Dusuk
5,Backend,Mid,2.6,13,2025,9,6,20.6,43.0,0.5032,0.8372,0.6585,0.6027,0.8429,0.9061,0.9286,1.0,4.3333,176.6508,0.6765,0.405,0.4687,4,1.2076900000000002,0.0,0.1265,67.9461,54.6055,0.6224,60.8668,1.1706,0.7413,64.4225,0.2995,64.0669,Riskli,Dusuk
5,Backend,Mid,2.6,14,2025,8,5,25.4,39.1,0.754,0.8635,0.5826,0.5751,1.2298,0.6875,0.9643,0.6,5.4,302.2242,0.5866,0.3235,0.3665,4,1.12068,0.0,0.1338,57.2421,52.5061,0.5944,50.8421,-1.9439,0.9496,62.239,0.3345,67.9481,Riskli,Orta
5,Backend,Mid,2.6,15,2025,3,2,9.9,38.2,0.5487,0.8181,0.7613,0.7262,0.5031,0.7986,1.0,1.0,7.5,207.327,0.5866,0.4245,0.4618,3,1.00166,0.0,0.2266,65.0962,54.5177,0.5678,64.5627,1.5543,0.9374,65.4294,0.2005,73.4687,Stabil,Dusuk
5,Backend,Mid,2.6,16,2025,12,7,15.0,40.6,0.6283,0.8408,0.5976,0.5492,0.5838,0.5911,0.75,1.0,2.5714,312.3154,0.5867,0.3092,0.3232,5,1.11804,0.0,0.2205,67.2757,52.8893,0.5138,62.1884,1.7685,0.9428,60.0025,0.3005,73.5544,Riskli,Orta
5,Backend,Mid,2.6,17,2025,5,4,11.6,38.6,0.4707,0.8071,0.7458,0.7409,0.5323,0.8494,0.9,0.6,4.5,157.9601,0.5096,0.3068,0.3915,5,1.04214,0.0,0.2603,62.319,53.3831,0.6887,49.3065,-0.6981,0.8429,64.8561,0.2159,65.3528,Riskli,Dusuk
5,Backend,Mid,2.6,18,2025,7,5,14.6,47.5,0.3667,0.8646,0.663,0.6448,0.6889,0.804,0.6667,0.8,4.4,156.9952,0.584,0.3569,0.4102,3,1.3031700000000002,0.0,0.2771,69.6882,57.7545,0.5217,57.7186,-3.3414,0.7504,62.0634,0.4422,58.373,Riskli,Orta
5,Backend,Mid,2.6,19,2025,13,10,31.5,37.6,0.6215,0.8436,0.7319,0.5857,1.5291,0.8876,0.902,1.0,4.6,106.4004,0.5692,0.3427,0.4963,3,1.06733,0.0,0.3314,72.7586,55.7024,0.5824,63.4895,1.2315,0.8042,69.1409,0.2746,67.3237,Stabil,Dusuk
5,Backend,Mid,2.6,20,2025,11,8,16.8,41.9,0.6189,0.8173,0.723,0.5547,0.8423,0.6911,0.8611,0.6,3.875,243.0176,0.5235,0.3036,0.4423,3,1.08218,0.0,0.1937,59.4027,51.0677,0.664,54.1001,2.0152,0.9059,63.5454,0.242,71.7357,Riskli,Dusuk
5,Backend,Mid,2.6,21,2025,12,9,26.3,40.6,0.5402,0.7953,0.7239,0.6499,1.246,0.6651,0.6226,0.4,3.6667,137.9004,0.5125,0.2871,0.3369,4,1.10924,0.0,0.1983,53.3646,55.4268,0.4789,47.6752,-3.952,0.8098,63.5453,0.3966,59.3933,Riskli,Orta
5,Backend,Mid,2.6,22,2025,15,11,25.7,41.4,0.5059,0.8095,0.7455,0.6619,1.2009,0.5848,0.9268,0.2,3.4545,264.2497,0.6011,0.2505,0.3232,5,1.15192,0.0,0.2969,45.9547,55.8478,0.5373,48.777,-5.0562,0.5797,60.6411,0.3777,47.4389,Riskli,Orta
5,Backend,Mid,2.6,23,2025,7,5,21.2,40.9,0.6169,0.8178,0.6863,0.6333,0.9451,0.8512,0.8947,1.0,3.4,173.9386,0.5464,0.3725,0.3163,4,1.10891,0.0,0.1504,70.6718,57.2468,0.4071,59.2154,1.6448,0.8565,65.6808,0.307,70.787,Stabil,Orta
5,Backend,Mid,2.6,24,2025,11,7,29.3,40.1,0.5972,0.8068,0.6529,0.5894,1.1556,0.8159,0.8438,0.8,3.8571,174.1849,0.5138,0.2723,0.3994,5,1.1899800000000005,0.0,0.2541,59.6176,51.548,0.6001,49.9244,1.7186,0.7006,63.0014,0.3976,62.1784,Riskli,Orta
5,Backend,Mid,2.6,25,2025,6,4,17.3,42.3,0.507,0.7894,0.651,0.6389,1.0251,0.7237,0.9167,0.6,2.75,190.967,0.6054,0.3094,0.3033,5,1.20703,0.0,0.205,57.6576,56.4918,0.5629,54.8634,0.8968,0.7184,61.7136,0.3468,63.1774,Riskli,Orta
5,Backend,Mid,2.6,26,2025,5,3,10.1,39.5,0.4237,0.8449,0.6739,0.6246,0.463,0.7589,0.7692,0.8,3.3333,122.284,0.5066,0.2772,0.3603,4,1.10847,0.0,0.2323,65.0652,55.5349,0.6592,60.0623,0.748,0.8899,63.7918,0.3615,70.3725,Riskli,Orta
5,Backend,Mid,2.6,27,2025,7,6,20.2,44.5,0.3572,0.8299,0.808,0.7308,0.957,0.5669,0.8462,0.6,1.8333,44.2793,0.4987,0.2781,0.25,6,1.1836000000000002,0.0,0.1888,62.0061,55.0031,0.5946,62.8608,4.4008,0.8995,65.9655,0.2999,76.3561,Stabil,Dusuk
5,Backend,Mid,2.6,28,2025,7,4,17.2,36.0,0.6254,0.8375,0.5605,0.4153,0.8779,0.8188,0.9048,0.6,4.75,191.5254,0.5837,0.339,0.3147,5,0.94347,0.0,0.2056,59.4198,57.6267,0.6205,46.5957,-2.2005,0.9508,58.4694,0.3485,69.1348,Riskli,Orta
5,Backend,Mid,2.6,29,2025,6,3,8.9,40.7,0.6738,0.7848,0.5638,0.5132,0.4652,0.8083,0.7,1.0,4.6667,97.4661,0.6904,0.4553,0.371,4,1.08328,0.0,0.291,71.3531,49.8989,0.628,50.6377,-4.4539,0.8401,58.009,0.3508,58.313,Riskli,Orta
5,Backend,Mid,2.6,30,2025,11,7,30.2,34.3,0.3722,0.8114,0.6497,0.5452,1.6959,0.7089,0.7812,1.0,3.5714,257.3341,0.6335,0.3393,0.25,7,1.01387,0.0,0.2462,71.9126,56.0185,0.6424,60.2875,-0.3678,0.8344,64.4343,0.2676,66.2794,Riskli,Dusuk
5,Backend,Mid,2.6,31,2025,10,6,22.2,41.8,0.5151,0.8311,0.6007,0.4824,1.0249,0.6648,0.8333,0.6,2.5,96.0924,0.5674,0.3354,0.3855,3,1.1060500000000002,0.0,0.2761,60.5866,50.591,0.5167,50.9663,2.2761,0.8267,59.3889,0.3151,68.4367,Riskli,Orta
5,Backend,Mid,2.6,32,2025,9,5,20.7,40.5,0.4834,0.8307,0.5995,0.5248,1.1461,0.7045,0.6304,0.4,5.8,145.3712,0.5773,0.36,0.3321,5,1.19306,0.0,0.3384,50.5571,55.7597,0.6273,55.2863,0.4625,0.8385,59.6434,0.4322,67.6845,Riskli,Orta
5,Backend,Mid,2.6,33,2025,8,6,12.1,40.4,0.5169,0.811,0.7792,0.7724,0.4718,0.6849,0.8667,0.6,2.1667,114.9237,0.5327,0.2684,0.2502,4,1.08515,0.0,0.2131,59.317,56.1266,0.6146,54.8369,-1.2031,0.7309,63.702,0.2442,60.3494,Riskli,Dusuk
5,Backend,Mid,2.6,34,2025,8,6,29.3,37.1,0.4729,0.8085,0.7327,0.7301,1.3628,0.6625,0.6875,1.0,3.6667,271.0775,0.4616,0.3104,0.4702,4,0.98681,0.0,0.2916,67.3955,54.0742,0.556,50.4532,-0.1989,0.8517,66.4821,0.2752,66.7395,Stabil,Dusuk
5,Backend,Mid,2.6,35,2025,10,7,14.3,36.2,0.5342,0.8344,0.6658,0.7017,0.7211,0.5629,0.7,0.2,2.0,133.4393,0.6286,0.4072,0.25,6,1.03708,0.0,0.1642,53.5976,52.666,0.6742,51.434,-1.5941,0.7676,59.2098,0.3144,60.3528,Riskli,Orta
5,Backend,Mid,2.6,36,2025,8,6,16.9,44.0,0.667,0.8278,0.7377,0.6293,0.6931,0.7601,0.9,1.0,3.0,228.6976,0.6069,0.3043,0.4058,6,1.15566,0.0,0.3165,71.0884,54.623,0.5784,51.4939,-0.9048,0.8098,63.1781,0.3275,63.9129,Riskli,Orta
5,Backend,Mid,2.6,37,2025,11,8,22.1,35.9,0.4743,0.8609,0.7514,0.6632,1.1828,0.6583,0.725,0.2,3.625,162.5479,0.6894,0.3815,0.3787,4,1.01046,0.0,0.2841,45.3972,52.6428,0.5429,52.5825,0.6448,0.8675,61.4218,0.2641,68.3376,Riskli,Dusuk
5,Backend,Mid,2.6,38,2025,11,9,43.5,41.3,0.6197,0.8502,0.7947,0.7181,1.7033,0.7127,0.9231,0.4,2.6667,132.2491,0.7342,0.4426,0.3722,3,1.09802,0.0,0.3383,59.1329,51.2447,0.4261,51.8644,0.238,0.7646,64.2698,0.2913,62.6522,Riskli,Dusuk
5,Backend,Mid,2.6,39,2025,11,8,28.3,32.1,0.2,0.8166,0.7196,0.751,1.2296,0.6253,0.6977,0.4,3.75,85.1851,0.4401,0.2328,0.3807,4,0.95051,0.0,0.2436,49.5896,55.7773,0.6084,60.2421,2.5526,0.8653,65.6116,0.2276,72.1623,Stabil,Dusuk
5,Backend,Mid,2.6,40,2025,6,4,10.9,41.4,0.431,0.8226,0.7153,0.7084,0.4781,0.7779,0.8235,1.0,3.5,214.001,0.4657,0.292,0.4701,2,1.0987900000000002,0.0,0.1498,67.0932,59.2445,0.6063,56.3955,1.9816,0.8044,66.1887,0.2603,69.5683,Stabil,Dusuk
5,Backend,Mid,2.6,41,2025,8,6,19.3,39.1,0.4239,0.8412,0.7956,0.7865,0.7619,0.7852,0.8065,0.8,4.1667,199.0345,0.539,0.3029,0.4037,4,1.07305,0.0,0.2106,61.2335,55.0762,0.5064,71.9575,5.6432,0.8502,68.6279,0.196,76.0982,Stabil,Dusuk
5,Backend,Mid,2.6,42,2025,8,6,26.9,40.4,0.793,0.8094,0.6948,0.6006,1.2296,0.6788,0.9474,0.2,3.0,182.1004,0.6163,0.3467,0.3961,3,1.10264,0.0,0.2278,49.0746,58.1004,0.6213,61.01,1.7866,0.9848,64.4527,0.313,77.0376,Riskli,Orta
5,Backend,Mid,2.6,43,2025,10,7,29.2,40.8,0.5817,0.806,0.7317,0.631,1.2747,0.5765,0.6571,0.4,3.2857,223.3312,0.6367,0.4091,0.4393,4,1.1433400000000002,0.0,0.2073,55.1573,52.9758,0.4379,54.5177,-1.6581,0.8444,62.3393,0.3444,63.8012,Riskli,Orta
5,Backend,Mid,2.6,44,2025,13,9,40.0,40.1,0.6605,0.8225,0.7036,0.6467,1.7687,0.6853,0.7959,0.4,4.3333,217.4379,0.592,0.3251,0.3744,6,1.1034100000000002,0.0,0.1603,50.963,57.5096,0.5164,64.3254,-2.9389,0.915,66.5276,0.3598,66.3337,Stabil,Orta
5,Backend,Mid,2.6,45,2025,9,6,13.8,41.6,0.586,0.8164,0.6178,0.5404,0.5654,0.6961,0.75,0.6,4.5,233.5745,0.6558,0.4069,0.4538,4,1.15104,0.0,0.2935,59.061,59.4186,0.4939,54.6302,-0.9332,0.8301,58.4808,0.311,66.2203,Riskli,Orta
5,Backend,Mid,2.6,46,2025,11,8,29.4,34.8,0.7106,0.8024,0.737,0.6212,1.4577,0.6709,0.8889,0.2,3.0,127.3718,0.6441,0.4019,0.3351,4,0.97482,0.0,0.2412,44.1111,51.6254,0.5959,68.3777,3.1885,0.7801,63.4031,0.268,68.0745,Riskli,Dusuk
5,Backend,Mid,2.6,47,2025,9,6,22.2,35.4,0.563,0.7884,0.6138,0.4326,1.1322,0.8364,0.8684,1.0,5.5,219.3805,0.6283,0.3006,0.25,7,0.93214,0.0,0.2842,69.3688,53.8521,0.5498,51.8306,-2.3737,0.86,60.2159,0.3822,63.6458,Riskli,Orta
5,Backend,Mid,2.6,48,2025,10,6,16.4,51.0,0.5479,0.8416,0.6139,0.4247,0.6711,0.7445,0.8667,1.0,2.1667,99.6208,0.6094,0.3975,0.3535,5,1.36829,1.0,0.2687,70.3439,55.1569,0.5289,46.5959,-4.065,0.8023,55.8462,0.4947,58.7976,Riskli,Orta
5,Backend,Mid,2.6,49,2025,7,5,24.1,39.3,0.5589,0.8224,0.7295,0.6308,1.2477,0.7723,0.9333,0.8,2.8,109.2319,0.495,0.3378,0.3756,4,1.13234,1.0,0.2106,62.3294,55.7191,0.4858,60.0839,-3.0116,0.9299,66.4592,0.3927,66.3577,Stabil,Orta
5,Backend,Mid,2.6,50,2025,10,7,33.7,42.2,0.6041,0.7836,0.7166,0.5596,1.2217,0.7866,0.7586,1.0,6.2857,101.5148,0.7247,0.3453,0.25,6,1.11155,1.0,0.3992,64.6366,58.0773,0.5199,50.0734,0.8216,0.7892,61.4384,0.3437,66.7191,Riskli,Orta
5,Backend,Mid,2.6,51,2025,6,4,20.4,35.5,0.6638,0.8281,0.6431,0.6248,0.9073,0.7677,0.875,0.4,5.25,192.0516,0.5614,0.3688,0.25,7,0.98538,1.0,0.2664,55.0861,52.529,0.5976,43.0593,-2.062,0.7592,58.7306,0.4721,59.2022,Riskli,Orta
5,Backend,Mid,2.6,52,2025,10,8,20.9,42.4,0.535,0.7925,0.7576,0.6398,0.9229,0.7251,0.8182,1.0,3.375,52.4973,0.71,0.3328,0.2822,7,1.1654500000000003,1.0,0.3004,65.3637,55.5875,0.6167,49.6007,-3.8463,0.7801,61.744,0.4578,58.2689,Riskli,Orta
