employee_id,year,week,team,role,experience_years,assigned_tasks,completed_tasks,story_points_completed,actual_work_hours,task_completion_rate,on_time_delivery_rate,commit_score,project_complexity,bug_density,critical_bug_ratio,code_review_acceptance,avg_pr_revision,workload_index,team_collaboration_score,feedback_score,org_centrality_score,motivation_score,Performance_Drop_Target,Burnout_Target,Resignation_Target,High_Risk_Target
SE-042,2024,33,Frontend,Lead,8,6,5,37,43,0.8537,0.9265,1.3028,0.8582,0.1022,0.0762,0.9013,1.5807,0.9395,0.1032,0.8589,0.7841,0.9496,0,0,0,0
SE-042,2024,34,Frontend,Lead,8,12,11,40,34,0.9315,0.936,1.3158,0.8908,0.1325,0.0982,0.8426,1.7567,0.9275,0.1052,0.9993,0.8132,0.9192,0,0,0,0
SE-042,2024,35,Frontend,Lead,8,7,7,12,41,0.9855,0.8528,1.3219,0.9181,0.1652,0.1028,0.9007,1.9307,0.8276,0.1347,0.8825,0.7167,0.9342,0,0,0,0
SE-042,2024,36,Frontend,Lead,8,11,10,18,36,0.9315,0.8942,1.3301,0.8211,0.1079,0.1041,0.964,1.6042,0.8747,0.1748,0.8537,0.7657,0.9335,0,0,0,1
SE-042,2024,37,Frontend,Lead,8,14,14,24,40,0.9835,0.8956,1.2389,0.9078,0.168,0.1461,0.9449,1.6466,0.8246,0.115,0.8503,0.7657,0.9092,0,0,1,0
SE-042,2024,38,Frontend,Lead,8,6,6,26,38,0.9283,0.884,1.2624,0.8476,0.1519,0.0969,0.9436,1.3124,0.9429,0.1614,0.8334,0.7773,0.9025,0,0,0,0
SE-042,2024,39,Frontend,Lead,8,8,8,16,40,0.9448,0.8987,1.3086,0.9298,0.1496,0.0936,0.9288,1.8738,0.9567,0.1599,0.8865,0.7817,0.9289,0,0,1,0
SE-042,2024,40,Frontend,Lead,8,10,9,34,39,0.9139,0.9401,1.2916,0.8827,0.1919,0.1579,0.8779,1.2901,0.7882,0.1598,0.8797,0.7107,0.9506,0,0,1,0
SE-042,2024,41,Frontend,Lead,8,8,7,35,37,0.9192,0.9324,1.3241,0.8277,0.2237,0.14,0.9419,1.6776,0.7662,0.1104,0.8754,0.7222,0.8837,0,0,0,0
SE-042,2024,42,Frontend,Lead,8,10,9,30,44,0.9296,0.8902,1.22,0.9012,0.1174,0.0768,0.9721,1.472,0.8278,0.098,0.8923,0.8409,0.8342,0,0,0,0
SE-042,2024,43,Frontend,Lead,8,12,11,38,29,0.9534,0.9099,1.3833,0.8386,0.1114,0.0714,0.9272,1.55,0.7893,0.05,0.8881,0.7679,0.8923,0,0,0,0
SE-042,2024,44,Frontend,Lead,8,13,13,18,37,1.0,0.9657,1.3088,0.8757,0.1449,0.1758,0.959,1.6761,0.7415,0.0525,0.8495,0.7917,0.8778,0,0,0,0
SE-042,2024,45,Frontend,Lead,8,10,9,11,37,0.945,0.845,1.2334,0.8566,0.0707,0.0635,0.9044,1.8492,0.8291,0.1364,0.8963,0.8546,0.8458,0,0,1,0
SE-042,2024,46,Frontend,Lead,8,9,8,36,35,0.9304,0.9019,1.3308,0.848,0.1681,0.084,0.9113,1.4052,0.7406,0.0863,0.9292,0.7756,0.8698,1,0,0,0
SE-042,2024,47,Frontend,Lead,8,11,10,17,35,0.9325,0.9393,1.2654,0.8973,0.2161,0.0753,0.9185,1.6234,0.8433,0.1672,0.8515,0.8337,0.9495,0,0,0,0
SE-042,2024,48,Frontend,Lead,8,10,9,38,34,0.9273,0.9341,1.386,0.9035,0.2013,0.1124,0.9883,1.5798,0.8824,0.1248,0.804,0.803,0.9303,0,0,0,0
SE-042,2024,49,Frontend,Lead,8,8,8,17,35,0.9418,0.8866,1.2645,0.8616,0.2538,0.1274,0.8917,1.5756,0.9105,0.1485,0.8117,0.7967,0.9379,0,0,0,0
SE-042,2024,50,Frontend,Lead,8,6,6,21,39,1.0,0.8968,1.2184,0.8918,0.0965,0.056,0.8801,1.7641,0.9337,0.0947,0.92,0.7786,0.9122,0,0,0,1
SE-042,2024,51,Frontend,Lead,8,8,8,21,36,0.9663,0.8988,1.1589,0.7953,0.221,0.0645,1.0,1.7163,0.7426,0.0767,0.8677,0.758,0.7778,0,0,0,0
SE-042,2024,52,Frontend,Lead,8,14,13,12,40,0.9354,0.8542,1.2938,0.9101,0.1978,0.1386,0.9145,1.625,0.8853,0.1358,0.8504,0.7868,0.8787,0,1,0,0
SE-032,2024,1,DevOps,Lead,9,12,11,16,38,0.9058,0.8743,1.2916,0.8044,0.2207,0.0909,0.9566,1.3405,0.9679,0.1411,0.7889,0.7419,0.9508,0,0,0,0
SE-032,2024,2,DevOps,Lead,9,12,12,37,38,0.9819,0.9117,1.2131,0.8765,0.1128,0.0978,0.868,1.7333,0.8164,0.1289,0.8457,0.7575,0.8363,0,0,0,0
SE-032,2024,3,DevOps,Lead,9,9,9,33,44,0.95,0.8965,1.1093,0.8655,0.1767,0.1121,0.952,1.4667,0.9793,0.1876,0.8772,0.7755,0.9139,0,0,0,0
SE-032,2024,4,DevOps,Lead,9,9,8,10,40,0.9297,0.9069,1.1441,0.8046,0.1235,0.1105,0.9536,1.7115,1.028,0.211,0.8876,0.7354,0.8761,0,0,0,0
SE-032,2024,5,DevOps,Lead,9,12,11,12,39,0.9255,0.8776,1.3205,0.8399,0.1489,0.0921,0.9371,1.7431,1.0407,0.2016,0.8873,0.6729,0.8928,0,1,0,0
SE-032,2024,6,DevOps,Lead,9,10,10,10,38,0.9561,0.8794,1.1601,0.8362,0.1952,0.1494,0.9092,1.7908,0.8728,0.1376,0.8637,0.7253,0.8948,1,0,0,0
SE-032,2024,7,DevOps,Lead,9,8,7,33,36,0.9285,0.9488,1.1822,0.8851,0.2157,0.0658,0.9435,1.3566,0.965,0.1849,0.8398,0.767,0.8951,0,1,0,0
SE-032,2024,8,DevOps,Lead,9,10,8,32,33,0.8394,0.9074,1.1991,0.8245,0.157,0.1403,0.9486,1.7335,0.907,0.1518,0.8466,0.7923,0.7946,0,1,0,0
SE-032,2024,9,DevOps,Lead,9,13,11,35,41,0.8748,0.9535,1.2378,0.8405,0.1369,0.0917,0.9095,1.6882,0.9288,0.1577,0.8224,0.7438,0.9478,0,0,0,0
SE-032,2024,10,DevOps,Lead,9,10,9,33,40,0.9145,0.9057,1.2788,0.8579,0.1433,0.0914,0.9017,1.8336,0.8587,0.123,0.9175,0.7201,0.8989,0,1,0,0
SE-032,2024,11,DevOps,Lead,9,11,10,26,41,0.8823,0.8544,1.1807,0.8724,0.1516,0.0987,0.957,2.0604,0.9857,0.1085,0.8404,0.7815,0.9037,0,0,0,0
SE-032,2024,12,DevOps,Lead,9,9,8,40,36,0.8946,0.8902,1.3011,0.8795,0.2463,0.0716,0.9124,1.5687,1.0233,0.1364,0.8118,0.7477,0.8644,0,0,0,0
SE-032,2024,13,DevOps,Lead,9,9,9,14,46,1.0,0.8903,1.2746,0.9071,0.1864,0.115,0.8319,1.9007,1.0509,0.1395,0.8686,0.7633,0.966,0,0,0,0
SE-032,2024,14,DevOps,Lead,9,10,9,29,43,0.883,0.9164,1.1422,0.9361,0.2091,0.1134,0.93,1.6516,0.9457,0.1255,0.8078,0.7368,0.8767,0,0,0,0
SE-032,2024,15,DevOps,Lead,9,7,7,11,34,0.993,0.8519,1.2215,0.8907,0.1933,0.1397,0.8788,1.7315,0.8536,0.0649,0.8646,0.7803,0.8359,0,0,0,0
SE-032,2024,16,DevOps,Lead,9,14,14,30,32,0.9817,0.9426,1.2081,0.8777,0.2356,0.1271,0.9432,1.6773,0.9822,0.1794,0.917,0.822,0.879,0,1,0,0
SE-032,2024,17,DevOps,Lead,9,10,9,17,36,0.9231,0.8902,1.1524,0.8287,0.192,0.0909,0.9638,1.3797,0.9444,0.169,0.9272,0.7905,0.8565,0,0,0,0
SE-032,2024,18,DevOps,Lead,9,9,8,38,34,0.8644,0.9317,1.1933,0.8906,0.1513,0.154,0.9371,1.4571,0.8681,0.1599,0.9082,0.7753,0.8258,0,0,0,0
SE-032,2024,19,DevOps,Lead,9,13,13,39,36,0.9642,0.9601,1.3069,0.813,0.2393,0.1361,0.8529,2.0199,0.9602,0.1446,0.8739,0.7909,0.8346,0,1,0,0
SE-032,2024,20,DevOps,Lead,9,8,7,12,40,0.9141,0.8683,1.2241,0.8797,0.2004,0.1189,0.8794,1.5749,0.9461,0.1355,0.8948,0.774,0.8352,0,0,1,0
SE-032,2024,21,DevOps,Lead,9,14,13,40,36,0.9323,0.9121,1.1881,0.8274,0.1409,0.0614,0.89,1.7053,0.9499,0.171,0.8692,0.72,0.8841,0,0,0,0
SE-032,2024,22,DevOps,Lead,9,6,6,11,36,0.9452,0.972,1.2111,0.9103,0.1735,0.1192,0.9296,1.7591,0.8487,0.0856,0.7943,0.8371,0.8274,1,1,0,0
SE-032,2024,23,DevOps,Lead,9,8,7,33,36,0.864,0.9175,1.2175,0.8519,0.1493,0.1479,0.9003,1.7273,0.8984,0.1542,0.8249,0.815,0.8896,0,0,0,0
SE-032,2024,24,DevOps,Lead,9,9,9,22,36,0.9544,0.9272,1.1707,0.8364,0.1601,0.0545,0.9484,1.5514,0.8478,0.1143,0.8358,0.7677,0.9738,1,0,0,1
SE-032,2024,25,DevOps,Lead,9,6,5,21,36,0.8307,0.8327,1.2893,0.8658,0.1782,0.1585,0.9377,1.3562,0.7299,0.0987,0.9266,0.8299,0.8777,1,0,1,0
SE-032,2024,26,DevOps,Lead,9,9,8,12,40,0.8375,0.9064,1.1913,0.8786,0.193,0.1121,0.8941,1.9607,1.0225,0.1756,0.8631,0.7591,0.9125,0,0,0,0
SE-032,2024,27,DevOps,Lead,9,12,11,14,36,0.9464,0.9508,1.2688,0.8816,0.1892,0.0843,0.9742,1.8933,0.8783,0.1101,0.7868,0.7597,0.9358,0,0,0,0
SE-032,2024,28,DevOps,Lead,9,9,8,17,37,0.9326,0.9395,1.2362,0.8899,0.1364,0.1583,0.9472,1.8461,1.0362,0.1471,0.9077,0.7575,0.9113,0,0,0,0
SE-032,2024,29,DevOps,Lead,9,6,6,27,39,0.9599,0.9047,1.2299,0.8537,0.2628,0.111,0.8517,1.8373,1.0434,0.1862,0.8084,0.7729,0.8569,0,1,0,0
SE-032,2024,30,DevOps,Lead,9,9,9,19,45,1.0,0.9401,1.2088,0.8965,0.1851,0.0791,0.8851,1.9688,1.0755,0.1908,0.8901,0.8344,0.8101,0,0,0,0
SE-032,2024,31,DevOps,Lead,9,9,9,16,39,0.9521,0.8374,1.1489,0.8959,0.2086,0.0512,0.888,1.4581,0.8684,0.1312,0.8906,0.824,0.8558,0,0,0,0
SE-032,2024,32,DevOps,Lead,9,6,6,39,37,0.9611,0.9257,1.1727,0.8817,0.167,0.1419,0.9159,1.8343,0.834,0.0775,0.8153,0.7465,0.853,0,0,0,0
SE-032,2024,33,DevOps,Lead,9,12,11,31,39,0.9518,0.8994,1.2226,0.8731,0.2366,0.0732,0.9142,1.5771,0.9176,0.0932,0.8623,0.7941,0.8474,0,0,0,0
SE-032,2024,34,DevOps,Lead,9,7,7,14,41,0.9438,0.9507,1.2519,0.8813,0.2374,0.1083,0.9333,1.4677,0.8143,0.1092,0.8466,0.7324,0.9092,0,1,0,0
SE-032,2024,35,DevOps,Lead,9,10,9,34,38,0.9085,0.8881,1.3119,0.8198,0.1973,0.1583,0.9184,1.3648,0.8867,0.0888,0.787,0.771,0.9219,0,0,0,0
SE-032,2024,36,DevOps,Lead,9,12,11,11,40,0.9101,0.9121,1.2689,0.8315,0.1945,0.1192,0.8655,1.5078,0.9357,0.1279,0.8621,0.8754,0.8479,0,0,0,1
SE-032,2024,37,DevOps,Lead,9,10,9,22,43,0.948,0.8961,1.1971,0.8736,0.1623,0.1324,0.9946,1.8602,0.9811,0.1303,0.9087,0.8352,0.8615,0,0,0,0
SE-032,2024,38,DevOps,Lead,9,8,8,12,43,1.0,0.8862,1.1652,0.8331,0.1346,0.1123,0.9155,2.0202,0.9643,0.1696,0.7932,0.8292,0.9099,0,1,0,0
SE-032,2024,39,DevOps,Lead,9,9,8,11,40,0.9215,0.8006,1.1999,0.8223,0.2299,0.113,0.9358,1.4243,1.0056,0.158,0.7974,0.7851,0.8216,0,0,0,0
SE-032,2024,40,DevOps,Lead,9,10,10,27,44,0.9717,0.9108,1.2372,0.7966,0.2065,0.0692,0.8602,1.6361,1.028,0.1436,0.8826,0.7812,0.8646,0,0,0,0
SE-032,2024,41,DevOps,Lead,9,7,7,27,38,0.9615,0.919,1.2797,0.9061,0.1365,0.0731,0.8757,1.5412,0.955,0.1693,0.8445,0.7522,0.8898,0,0,0,0
SE-032,2024,42,DevOps,Lead,9,8,7,19,40,0.8886,0.867,1.1224,0.8956,0.2547,0.104,0.8704,1.8536,1.0335,0.1785,0.7868,0.744,0.8586,0,0,0,0
SE-032,2024,43,DevOps,Lead,9,11,10,34,39,0.8761,0.8807,1.1766,0.8876,0.2,0.0959,0.9174,1.4628,0.9865,0.1534,0.9129,0.762,0.8845,0,1,0,0
SE-032,2024,44,DevOps,Lead,9,8,7,39,43,0.8991,0.8928,1.2681,0.9096,0.2486,0.1192,0.9909,1.485,1.0909,0.1489,0.783,0.8177,0.9089,0,0,0,0
SE-032,2024,45,DevOps,Lead,9,14,14,12,40,1.0,0.8692,1.2355,0.8908,0.0995,0.1585,0.914,1.4379,0.7179,0.1486,0.8744,0.7723,0.9249,0,0,0,0
SE-032,2024,46,DevOps,Lead,9,10,9,26,40,0.8856,0.8919,1.2272,0.859,0.2946,0.1288,0.9143,1.5739,1.0277,0.159,0.842,0.7968,0.9379,0,0,0,0
SE-032,2024,47,DevOps,Lead,9,11,10,34,37,0.9189,0.9286,1.1662,0.8849,0.3056,0.1224,0.8829,2.0042,0.9408,0.1427,0.8285,0.7538,0.9074,0,0,0,0
SE-032,2024,48,DevOps,Lead,9,13,12,15,40,0.9353,0.8917,1.2734,0.863,0.113,0.0946,0.9101,1.5496,0.864,0.1402,0.8731,0.7408,0.8467,0,1,0,0
SE-032,2024,49,DevOps,Lead,9,13,12,34,38,0.9199,0.9376,1.1749,0.888,0.0915,0.1059,0.9354,1.68,0.8937,0.1414,0.8615,0.8095,0.9054,0,1,0,0
SE-032,2024,50,DevOps,Lead,9,9,9,31,38,0.9537,0.8909,1.1477,0.8953,0.1656,0.1296,0.8553,1.5023,1.0424,0.1344,0.8634,0.7803,0.9343,0,0,0,0
SE-032,2024,51,DevOps,Lead,9,14,13,21,36,0.9305,0.9019,1.1912,0.8905,0.1771,0.1359,0.8977,1.7097,0.94,0.081,0.8718,0.7844,0.8268,0,0,0,0
SE-032,2024,52,DevOps,Lead,9,8,7,23,44,0.9232,0.8666,1.1894,0.8622,0.2514,0.1952,0.9098,1.4033,0.9331,0.1795,0.8427,0.7589,0.7733,0,1,0,0
SE-017,2024,1,Backend,Senior,6,7,6,17,40,0.9186,0.8839,1.2109,0.7862,0.259,0.1155,0.8609,1.3493,0.9272,0.1721,0.8546,0.8407,0.8354,0,0,0,0
SE-017,2024,2,Backend,Senior,6,11,11,30,34,0.9686,0.8859,1.084,0.8554,0.2188,0.0976,0.8234,1.5868,0.8065,0.0988,0.8592,0.8237,0.9309,0,0,0,0
SE-017,2024,3,Backend,Senior,6,6,6,31,41,0.9644,0.8486,1.1044,0.7908,0.2177,0.1329,0.9452,1.6644,0.8448,0.1055,0.8243,0.7677,0.9117,0,0,0,0
SE-017,2024,4,Backend,Senior,6,10,9,27,38,0.9367,0.8997,1.2047,0.8162,0.1593,0.1762,0.8953,1.3778,0.8796,0.1384,0.8539,0.8548,0.8496,0,0,0,0
SE-017,2024,5,Backend,Senior,6,10,9,38,37,0.882,0.8571,1.188,0.7857,0.2289,0.1363,0.8244,1.9832,0.8526,0.1458,0.9194,0.837,0.8804,0,0,0,0
SE-017,2024,6,Backend,Senior,6,10,8,31,37,0.8187,0.8922,1.1104,0.8061,0.2158,0.1534,0.9455,1.6719,0.8615,0.1859,0.8704,0.7241,0.895,0,0,1,0
SE-017,2024,7,Backend,Senior,6,8,7,40,42,0.9154,0.8565,1.296,0.8366,0.2184,0.0965,0.8931,1.9045,0.9644,0.1594,0.8417,0.6896,0.9339,0,0,0,0
SE-017,2024,8,Backend,Senior,6,7,7,35,36,0.984,0.8588,1.1469,0.8294,0.224,0.0895,0.928,1.4289,0.8654,0.1147,0.7918,0.797,0.8822,0,0,0,0
SE-017,2024,9,Backend,Senior,6,14,13,17,36,0.9544,0.8986,1.2651,0.8087,0.1593,0.1275,0.9018,1.4186,0.8943,0.105,0.8863,0.74,0.8833,0,0,0,0
SE-017,2024,10,Backend,Senior,6,10,10,12,34,1.0,0.8692,1.1949,0.8287,0.1605,0.1971,0.8787,2.0705,0.9023,0.1175,0.8502,0.7912,0.8734,0,0,0,0
SE-017,2024,11,Backend,Senior,6,11,10,13,35,0.8949,0.9269,1.315,0.826,0.1087,0.136,0.9056,1.7739,0.9427,0.1538,0.8545,0.7963,0.8367,0,0,0,0
SE-017,2024,12,Backend,Senior,6,14,13,38,37,0.8999,0.8155,1.0639,0.8621,0.187,0.1353,0.8743,1.4578,0.9778,0.1441,0.8085,0.7125,0.9225,0,0,0,0
SE-017,2024,13,Backend,Senior,6,12,11,40,38,0.9362,0.9076,1.2066,0.7726,0.2085,0.0914,0.8671,1.6738,0.8976,0.1805,0.8632,0.7297,0.9148,0,0,0,0
SE-017,2024,14,Backend,Senior,6,13,12,16,38,0.9318,0.8776,1.2052,0.7794,0.1071,0.18,0.8756,1.6545,0.8641,0.1452,0.8401,0.7555,0.8537,0,0,0,0
SE-017,2024,15,Backend,Senior,6,6,6,33,41,0.933,0.9206,1.0753,0.7823,0.1454,0.0852,0.9191,1.8137,0.9995,0.0827,0.8206,0.6923,0.9471,0,0,0,0
SE-017,2024,16,Backend,Senior,6,11,10,14,39,0.8798,0.9014,1.1282,0.7671,0.2753,0.1008,0.8554,1.2241,0.9771,0.1607,0.8449,0.8184,0.8802,0,0,0,0
SE-017,2024,17,Backend,Senior,6,12,12,38,41,0.9718,0.8931,1.2944,0.8327,0.2091,0.1488,0.8962,1.6425,0.9149,0.1089,0.9161,0.8128,0.9585,0,0,0,0
SE-017,2024,18,Backend,Senior,6,8,7,11,37,0.9292,0.8555,1.3002,0.8572,0.2569,0.1294,0.874,1.2993,0.8693,0.1288,0.8177,0.757,0.8693,0,0,0,1
SE-017,2024,19,Backend,Senior,6,9,9,37,40,0.9725,0.9203,1.3219,0.8121,0.2905,0.0851,0.9255,1.5363,0.9664,0.1135,0.8625,0.8192,0.9123,0,1,0,0
SE-017,2024,20,Backend,Senior,6,10,9,35,37,0.886,0.8933,1.2459,0.9603,0.2065,0.0939,0.9375,1.8881,0.8359,0.1597,0.8961,0.6704,0.8981,0,0,0,0
SE-017,2024,21,Backend,Senior,6,12,11,28,37,0.9101,0.9045,1.2024,0.7955,0.257,0.1476,0.9716,1.7181,0.7179,0.1091,0.8999,0.7843,0.8543,0,0,0,0
SE-017,2024,22,Backend,Senior,6,6,6,12,37,0.9512,0.8946,1.1824,0.827,0.1973,0.1335,0.9491,1.2349,0.823,0.0799,0.7928,0.7259,0.8786,0,0,0,0
SE-017,2024,23,Backend,Senior,6,8,7,34,36,0.8915,0.8744,1.2154,0.8495,0.1951,0.1126,0.8365,1.8969,0.8199,0.142,0.802,0.7654,0.8841,0,0,0,0
SE-017,2024,24,Backend,Senior,6,7,6,24,35,0.8798,0.9075,1.1795,0.8169,0.2304,0.0596,0.8752,1.8636,0.8882,0.1083,0.8687,0.7972,0.9356,0,1,0,0
SE-017,2024,25,Backend,Senior,6,10,10,40,38,0.9822,0.8519,1.1215,0.8402,0.1665,0.0885,0.8867,1.682,0.9609,0.1659,0.8509,0.7599,0.9284,0,0,0,0
SE-017,2024,26,Backend,Senior,6,6,5,12,29,0.9132,0.8191,1.2368,0.7868,0.2499,0.1196,0.8778,1.547,0.709,0.0629,0.9011,0.7089,0.8964,0,0,0,0
SE-017,2024,27,Backend,Senior,6,11,11,23,41,1.0,0.8762,1.2557,0.7973,0.152,0.1128,0.9044,2.0104,0.9489,0.1249,0.8255,0.784,0.8678,0,0,0,0
SE-017,2024,28,Backend,Senior,6,9,8,40,45,0.9384,0.883,1.2425,0.8138,0.1952,0.0949,0.8639,1.5538,0.9025,0.1363,0.8633,0.7667,0.8992,0,0,0,0
SE-017,2024,29,Backend,Senior,6,11,10,22,38,0.9035,0.8252,1.2195,0.8538,0.2788,0.1374,0.9376,1.7883,0.871,0.1068,0.8585,0.8522,0.8812,0,0,0,0
SE-017,2024,30,Backend,Senior,6,12,11,30,34,0.9551,0.9186,1.3091,0.7989,0.2819,0.0969,0.8384,1.4779,0.8238,0.1255,0.864,0.7671,0.9523,0,0,0,0
SE-017,2024,31,Backend,Senior,6,10,9,25,34,0.9089,0.9298,1.2804,0.7741,0.1613,0.1049,0.8173,1.5781,0.8729,0.1049,0.8728,0.714,0.9266,0,0,0,0
SE-017,2024,32,Backend,Senior,6,13,11,13,40,0.8558,0.8427,1.2467,0.8225,0.2452,0.1325,0.9642,1.4965,0.7813,0.1342,0.8255,0.8022,0.8878,0,1,0,0
SE-017,2024,33,Backend,Senior,6,6,6,38,36,0.9436,0.8664,1.277,0.7833,0.274,0.1494,0.7997,2.0167,0.8088,0.1375,0.8207,0.7357,0.8305,0,0,0,0
SE-017,2024,34,Backend,Senior,6,12,11,30,33,0.9269,0.8328,1.202,0.7823,0.1868,0.1481,0.9308,1.7169,0.9547,0.1518,0.9046,0.7687,0.9256,1,1,0,0
SE-017,2024,35,Backend,Senior,6,10,9,27,38,0.9491,0.8803,1.1217,0.8261,0.137,0.0819,0.8712,1.4744,0.9321,0.0744,0.8134,0.7778,0.9492,0,0,0,0
SE-017,2024,36,Backend,Senior,6,9,8,29,43,0.8851,0.8605,1.2929,0.8585,0.1241,0.1322,0.9368,1.7342,0.9741,0.1878,0.7852,0.8152,0.9285,0,0,0,0
SE-017,2024,37,Backend,Senior,6,11,10,10,40,0.9511,0.9316,1.1648,0.7964,0.1198,0.0559,0.8512,1.5888,1.003,0.1657,0.8533,0.7889,0.9347,0,0,0,0
SE-017,2024,38,Backend,Senior,6,13,11,39,36,0.8839,0.8214,1.2716,0.7565,0.2635,0.1421,0.8332,1.7187,0.8982,0.08,0.8605,0.7824,0.9354,0,0,0,0
SE-017,2024,39,Backend,Senior,6,6,5,32,42,0.8948,0.8848,1.2181,0.8479,0.192,0.1164,0.8463,1.7991,0.8263,0.1828,0.8428,0.7479,0.8464,0,0,0,0
SE-017,2024,40,Backend,Senior,6,13,12,39,35,0.9353,0.8956,1.1295,0.8617,0.2314,0.1703,0.8986,1.7431,0.7295,0.0955,0.9031,0.7863,0.927,0,0,0,0
SE-017,2024,41,Backend,Senior,6,9,8,31,31,0.9125,0.9367,1.2521,0.8258,0.213,0.1163,0.8648,1.9264,0.6902,0.094,0.8617,0.8301,0.9515,0,0,0,0
SE-017,2024,42,Backend,Senior,6,11,10,12,34,0.9307,0.7844,1.2097,0.7842,0.2153,0.1242,0.8787,1.7101,0.8972,0.0832,0.9447,0.7065,0.9087,0,0,0,0
SE-017,2024,43,Backend,Senior,6,14,13,27,38,0.9466,0.9147,1.1137,0.836,0.2125,0.1073,0.8911,1.8139,0.841,0.1052,0.7352,0.8058,0.8884,0,0,0,0
SE-017,2024,44,Backend,Senior,6,14,14,26,40,0.9724,0.9133,1.2252,0.8279,0.2248,0.0793,0.8947,1.7389,0.8186,0.1168,0.8577,0.7516,0.9182,0,0,0,0
SE-017,2024,45,Backend,Senior,6,8,7,23,40,0.9324,0.9266,1.2312,0.8658,0.1859,0.1372,0.7807,1.6158,0.8311,0.1178,0.7493,0.68,0.8817,0,0,0,0
SE-017,2024,46,Backend,Senior,6,6,6,37,34,0.9418,0.8655,1.1343,0.8897,0.223,0.1385,0.8778,1.8466,0.7906,0.0962,0.8639,0.8236,0.9378,0,0,0,0
SE-017,2024,47,Backend,Senior,6,12,11,10,38,0.8943,0.9081,1.1359,0.7759,0.2253,0.1181,0.9115,1.7612,0.9949,0.1472,0.8188,0.8115,0.9245,0,0,0,0
SE-017,2024,48,Backend,Senior,6,8,8,20,34,0.9421,0.9023,1.3545,0.8337,0.2046,0.1472,0.8836,1.6541,0.8326,0.1134,0.8395,0.737,0.9723,0,0,0,0
SE-017,2024,49,Backend,Senior,6,13,12,36,46,0.9484,0.9002,1.2423,0.7755,0.1015,0.0387,0.8688,1.4666,0.9661,0.1425,0.805,0.7272,0.9414,0,0,1,0
SE-017,2024,50,Backend,Senior,6,6,5,35,41,0.9051,0.9045,1.1616,0.8452,0.2383,0.1095,0.9046,2.1353,0.9151,0.0948,0.8389,0.717,0.9248,0,0,0,0
SE-017,2024,51,Backend,Senior,6,13,13,18,37,0.976,0.9588,1.3261,0.8161,0.1779,0.053,0.8954,1.9788,0.8209,0.1029,0.9105,0.7937,0.8841,0,0,0,0
SE-017,2024,52,Backend,Senior,6,12,11,15,36,0.9313,0.9348,1.249,0.755,0.2311,0.1469,0.945,1.3915,0.7932,0.1178,0.8785,0.6922,0.9201,0,0,0,0
SE-033,2024,1,Backend,Senior,6,10,9,22,38,0.8933,0.918,1.2017,0.827,0.3192,0.1352,0.9006,1.8097,0.8967,0.1216,0.7427,0.7476,0.9162,0,0,0,0
SE-033,2024,2,Backend,Senior,6,14,14,21,37,1.0,0.9171,1.2985,0.7934,0.2872,0.1404,0.9103,1.8263,0.7464,0.1257,0.8771,0.7287,0.8267,0,0,0,0
SE-033,2024,3,Backend,Senior,6,13,11,24,43,0.865,0.8927,1.1315,0.7945,0.2261,0.1251,0.7814,1.646,0.9956,0.1919,0.8749,0.718,0.8637,0,0,0,0
SE-033,2024,4,Backend,Senior,6,11,10,36,40,0.896,0.9017,1.1169,0.7814,0.1857,0.1211,0.9218,1.664,0.8298,0.1571,0.8871,0.7304,0.8101,1,0,0,0
SE-033,2024,5,Backend,Senior,6,8,7,12,40,0.8982,0.881,1.2296,0.7751,0.2111,0.1811,0.942,1.3617,0.9045,0.1528,0.8583,0.7781,0.8979,0,0,0,0
SE-033,2024,6,Backend,Senior,6,6,5,27,37,0.9101,0.8563,1.2499,0.765,0.3016,0.1567,0.9041,1.691,0.8294,0.1575,0.8804,0.8206,0.8608,0,0,0,0
SE-033,2024,7,Backend,Senior,6,9,8,15,38,0.9444,0.8831,1.2162,0.7499,0.1794,0.1739,0.8802,1.7464,0.9306,0.1556,0.8052,0.6965,0.8838,0,0,0,0
SE-033,2024,8,Backend,Senior,6,10,9,30,36,0.8853,0.8578,1.3363,0.8096,0.3054,0.1906,0.8692,1.6266,0.8206,0.1219,0.8344,0.7073,0.9173,0,0,0,0
SE-033,2024,9,Backend,Senior,6,8,7,24,40,0.8655,0.8875,1.2577,0.7399,0.1812,0.1975,0.9112,1.9049,0.8614,0.1185,0.8262,0.6159,0.8167,0,0,0,1
SE-033,2024,10,Backend,Senior,6,9,8,18,35,0.8841,0.8841,1.0978,0.7937,0.2014,0.1474,0.9112,1.8636,0.8989,0.1153,0.8189,0.71,0.8734,0,1,0,0
SE-033,2024,11,Backend,Senior,6,10,9,37,39,0.8789,0.9049,1.1728,0.7581,0.253,0.0924,0.8777,1.7508,1.0241,0.1259,0.8178,0.6735,0.8668,0,0,0,0
SE-033,2024,12,Backend,Senior,6,12,11,35,43,0.9353,0.9138,1.1586,0.813,0.2283,0.1183,0.939,1.5989,0.9634,0.1087,0.8368,0.7581,0.8649,0,0,0,0
SE-033,2024,13,Backend,Senior,6,8,8,34,37,0.9427,0.9131,1.2246,0.7505,0.1891,0.1366,0.8599,1.828,1.0084,0.1212,0.8726,0.7059,0.7971,0,0,1,0
